NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"bioimaging /biomedical imaging;biomedical equipment development;brain imaging /visualization /scanning;computer program /software;computer simulation;computer system design /evaluation;gamma radiation;image processing;phantom model;photomultiplier;scintillation cameras;","IMAGING OF THE BRAIN USING SMALL GAMMA CAMERAS",n/a,"NINDS","6042291","17-MAR-1999","",7R29NS035765-04,7,R29,NS,035765,04,,Unavailable,"1-MAY-1996","31-MAR-2002","Special Emphasis Panel (ZRG7-DMG (01))",,"1897865","AARSVOLD, JOHN N",Not Applicable,"04","RADIATION-DIAGNOSTIC/ONCOLOGY","066469933","US","33.762977","-84.42296","2384501","EMORY UNIVERSITY","ATLANTA","GA","SCHOOLS OF MEDICINE","30322-4250","UNITED STATES", ,"1-APR-1999","31-MAR-2000","854",Research Projects,1998,NINDS,,,93852,
No NIH Category available.,"ataxia;cerebellar Purkinje cell;electrophysiology;genetic strain;high performance liquid chromatography;innervation;laboratory mouse;locus coeruleus;morphology;nervous system disorder;neuroanatomy;neurochemistry;norepinephrine;synapses;","CEREBELLAR FUNCTION",n/a,"NINDS","2609523","11-MAY-1998","",5K08NS001681-05,5,K08,NS,001681,05,,Unavailable,"1-JAN-1994","30-NOV-1999","Special Emphasis Panel (NST (08))",,"1862737","ABBOTT, LOUISE C",Not Applicable,"17","VETERINARY SCIENCES","078592789","US","30.561517","-96.274978","8266901","TEXAS A&M UNIVERSITY SYSTEM","COLLEGE STATION","TX","SCHOOLS OF VETERINARY MEDICINE","77845-4375","UNITED STATES", ,"1-DEC-1997","30-NOV-1999","854",Other Research-Related,1998,NINDS,,,94150,
No NIH Category available.,"actins;apoptosis;BCL2 gene /protein;blood brain barrier;brain edema;cadherins;cerebral ischemia /hypoxia;gene induction /repression;mixed tissue /cell culture;neuropathology;reperfusion;stroke;vascular endothelium;vascular endothelium permeability;western blottings;","NON NEURONAL MECHANISMS CONTRIBUTING TO STROKE PATHOLOGY",n/a,"NINDS","2647494","9-FEB-1998","",1F32NS010580-01A1,1,F32,NS,010580,01,A1,"JACOBS, TOM P","1-AUG-1998","","Special Emphasis Panel (ZRG1-NLS-3 (01)L)",,"2095306","ABBRUSCATO, THOMAS J",Not Applicable,"07","PHARMACOLOGY","806345617","US","32.156964","-110.877577","490201","UNIVERSITY OF ARIZONA","TUCSON","AZ","SCHOOLS OF MEDICINE","85721-0158","UNITED STATES", ,"28-JUL-1998","27-JUL-1999","",Training; Individual,1998,NINDS,,,25000,
No NIH Category available.,"6 hydroxydopamine;antiparkinson drugs;brain disorder chemotherapy;corpus striatum;dihydroxyphenylalanine;dopamine;dopamine antagonists;dopamine receptor;drug adverse effect;drug tolerance;environmental stressor;experimental brain lesion;high performance liquid chromatography;laboratory rat;longitudinal animal study;microdialysis;nervous system disorder diagnosis;neurochemistry;neurons;neuropharmacology;neurotransmitter biosynthesis;nonhuman therapy evaluation;Parkinson's disease;pharmacokinetics;substantia nigra;video recording system;","NEUROCHEMISTRY OF THERAPEUTICS IN PARKINSON'S DISEASE",n/a,"NINDS","6273675","","",2P01NS019608-15,2,P01,NS,019608,15,,Unavailable,"1-MAY-1998","30-APR-1999","",0006,"1907641","ABERCROMBIE, ELIZABETH D.",Not Applicable,"14","Unavailable","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","Domestic Higher Education","15213-2303","UNITED STATES", ,"1-OCT-1997","30-SEP-1998","",Research Projects,1998,,,,,115160
No NIH Category available.,"AIDS dementia complex;brain;cytokine;disease /disorder model;HIV infections;human fetus tissue;human immunodeficiency virus 1;human tissue;macrophage;model design /development;murine AIDSs;nervous system transplantation;SCID mouse;tissue /cell culture;virus infection mechanism;","MURINE MODEL OF HIV INFECTION OF HUMAN BRAIN",n/a,"NINDS","2669037","11-FEB-1998","PA-92--95",5R29NS033429-04,5,R29,NS,033429,04,,Unavailable,"1-MAY-1995","29-FEB-2000","AIDS and Related Research Study Section 7 (ARRG) ",,"1882467","ACHIM, CRISTIAN L",Not Applicable,"14","PATHOLOGY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-MAR-1998","28-FEB-1999","",Research Projects,1998,NINDS,,,107122,
No NIH Category available.,"AIDS dementia complex;AIDS therapy;blood brain barrier;cell adhesion molecules;chemoattractants;confocal scanning microscopy;disease /disorder model;encephalitis;histopathology;HIV infections;human fetus tissue;human tissue;immunocytochemistry;immunotherapy;laboratory mouse;leukocyte transfusion;macrophage;monocyte;murine AIDSs;murine leukemia virus;nervous system transplantation;neurotropic virus;nonhuman therapy evaluation;postmortem;SCID mouse;virus load;","BLOOD BRAIN BARRIER IN RETROVIRAL ENCEPHALITIS",n/a,"NINDS","2831452","10-JUL-1998","RFA-MH-95-003",3R01NS035419-03S1,3,R01,NS,035419,03,S1,Unavailable,"30-SEP-1995","31-JUL-1999","Special Emphasis Panel (ZMH1 (O2))",,"1882467","ACHIM, CRISTIAN L",Not Applicable,"14","PATHOLOGY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-AUG-1997","31-JUL-1999","853",Research Projects,1998,NINDS,,,50000,
No NIH Category available.,"animal genetic material tag;cell migration;cerebellar cortex;developmental genetics;developmental neurobiology;embryo /fetus tissue /cell culture;genetically modified animals;granule cell;laboratory mouse;mammalian embryology;neurogenesis;neurons;organ culture;","NEURONAL MIGRATION AND CEREBELLAR FOLIATION",n/a,"NINDS","2655550","28-JAN-1998","",5R01NS035900-02,5,R01,NS,035900,02,,"SPINELLA, GIOVANNA M","1-FEB-1997","31-JAN-2001","Neurology C Study Section (NEUC) ",,"1922023","ACKERMAN, SUSAN L",Not Applicable,"02","Unavailable","042140483","US","44.385065","-68.267533","7096501","JACKSON LABORATORY","BAR HARBOR","ME","Research Institutes","04609-1500","UNITED STATES", ,"1-FEB-1998","31-JAN-1999","",Research Projects,1998,NINDS,,,168240,
No NIH Category available.,"active sites;calcium channel;calcium channel blockers;calcium flux;molecular cloning;neurophysiology;neurotoxins;phosphorylation;protein kinase;protein structure function;site directed mutagenesis;tissue /cell culture;transfection;voltage /patch clamp;voltage gated channel;","MOLECULAR MODULATION OF BRAIN CA 2+ CHANNELS",n/a,"NINDS","6145216","14-SEP-1999","",7R01NS034423-05,7,R01,NS,034423,05,,Unavailable,"1-SEP-1995","31-JUL-2000","Neurology B Subcommittee 1 (NEUB-1) ",,"1882489","ADAMS, BRETT A",Not Applicable,"01","BIOLOGY","072983455","US","41.740853","-111.841792","514003","UTAH STATE UNIVERSITY","LOGAN","UT","SCHOOLS OF ARTS AND SCIENCES","84322-1415","UNITED STATES", ,"1-AUG-1999","31-JUL-2000","854",Research Projects,1998,NINDS,,,19800,
No NIH Category available.,"active sites;calcium channel;calcium channel blockers;calcium flux;molecular cloning;neurophysiology;neurotoxins;phosphorylation;protein kinase;protein structure function;site directed mutagenesis;tissue /cell culture;transfection;voltage /patch clamp;voltage gated channel;","MOLECULAR MODULATION OF BRAIN CA 2+ CHANNELS",n/a,"NINDS","2750908","14-SEP-1999","",5R01NS034423-04,5,R01,NS,034423,04,,Unavailable,"1-SEP-1995","31-JUL-1999","Neurology B Subcommittee 1 (NEUB-1) ",,"1882489","ADAMS, BRETT A",Not Applicable,"02","PHYSIOLOGY","062761671","US","41.662689","-91.547715","3972901","UNIVERSITY OF IOWA","IOWA CITY","IA","SCHOOLS OF MEDICINE","52242-1320","UNITED STATES", ,"1-AUG-1998","31-JUL-1999","854",Research Projects,1998,NINDS,,,84786,
No NIH Category available.,"analog;chemical synthesis;drug design /synthesis /production;fluorine;halogenation;hydroxyl group;inhibitor /antagonist;NMDA receptors;phencyclidine;","IONOTROPIC NMDA RECEPTOR ANTAGONISTS",n/a,"NINDS","6192663","12-NOV-2001","PA-97-052",7R15NS036393-02,7,R15,NS,036393,02,,Unavailable,"1-JUN-1998","21-FEB-2002","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1859300","ADEJARE, ADEBOYE ",Not Applicable,"02","PHARMACOLOGY","078341468","US","42.86225","-112.433386","3541601","IDAHO STATE UNIVERSITY","POCATELLO","ID","SCHOOLS OF PHARMACY","83209-8046","UNITED STATES", ,"15-FEB-2000","21-FEB-2002","854",Research Projects,1998,NINDS,,,38135,
