NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"actins;apoptosis;BCL2 gene /protein;blood brain barrier;brain edema;cadherins;cerebral ischemia /hypoxia;gene induction /repression;mixed tissue /cell culture;neuropathology;reperfusion;stroke;vascular endothelium;vascular endothelium permeability;western blottings;","NON NEURONAL MECHANISMS CONTRIBUTING TO STROKE PATHOLOGY",n/a,"NINDS","2891526","23-AUG-1999","",5F32NS010580-02,5,F32,NS,010580,02,,"JACOBS, TOM P","28-JUL-1999","","Special Emphasis Panel (ZRG1-NLS-3 (01)L)",,"2095306","ABBRUSCATO, THOMAS J",Not Applicable,"07","PHARMACOLOGY","806345617","US","32.156964","-110.877577","490201","UNIVERSITY OF ARIZONA","TUCSON","AZ","SCHOOLS OF MEDICINE","85721-0158","UNITED STATES", ,"28-JUL-1999","27-JUL-2000","854",Training; Individual,1999,NINDS,,,31720,
No NIH Category available.,"6 hydroxydopamine;antiparkinson drugs;brain disorder chemotherapy;corpus striatum;dihydroxyphenylalanine;dopamine;dopamine antagonists;dopamine receptor;drug adverse effect;drug tolerance;environmental stressor;experimental brain lesion;high performance liquid chromatography;laboratory rat;longitudinal animal study;microdialysis;nervous system disorder diagnosis;neurochemistry;neurons;neuropharmacology;neurotransmitter biosynthesis;nonhuman therapy evaluation;Parkinson's disease;pharmacokinetics;substantia nigra;video recording system;","NEUROCHEMISTRY OF THERAPEUTICS IN PARKINSON'S DISEASE",n/a,"NINDS","6217903","","",3P01NS019608-16S1,3,P01,NS,019608,16,S1,Unavailable,"1-MAY-1999","30-APR-2000","",0006,"1907641","ABERCROMBIE, ELIZABETH D.",Not Applicable,"14","Unavailable","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","Domestic Higher Education","15213-2303","UNITED STATES", ,"1-OCT-1998","30-SEP-1999","",Research Projects,1999,,,,,121821
No NIH Category available.,"6 hydroxydopamine;antiparkinson drugs;brain disorder chemotherapy;corpus striatum;dihydroxyphenylalanine;dopamine;dopamine antagonists;dopamine receptor;drug adverse effect;drug tolerance;environmental stressor;experimental brain lesion;high performance liquid chromatography;laboratory rat;longitudinal animal study;microdialysis;nervous system disorder diagnosis;neurochemistry;neurons;neuropharmacology;neurotransmitter biosynthesis;nonhuman therapy evaluation;Parkinson's disease;pharmacokinetics;substantia nigra;video recording system;","NEUROCHEMISTRY OF THERAPEUTICS IN PARKINSON'S DISEASE",n/a,"NINDS","6112188","","",5P01NS019608-16,5,P01,NS,019608,16,,Unavailable,"1-MAY-1999","30-APR-2000","",0006,"1907641","ABERCROMBIE, ELIZABETH D.",Not Applicable,"14","Unavailable","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","Domestic Higher Education","15213-2303","UNITED STATES", ,"1-OCT-1998","30-SEP-1999","",Research Projects,1999,,,,,121821
No NIH Category available.,"biophysics;cell cell interaction;cell line;confocal scanning microscopy;electrophysiology;gap junctions;gene mutation;green fluorescent proteins;hereditary motor and sensory neuropathy;ion transport;membrane channels;membrane permeability;nonelectrolyte transport;protein structure function;Schwann cells;voltage /patch clamp;voltage gated channel;Xenopus;Xenopus oocyte;","CELLULAR AND BIOPHYSICAL MECHANISMS OF CMTX",n/a,"NINDS","6038718","27-SEP-1999","PA-95-053",1K08NS002149-01,1,K08,NS,002149,01,,Unavailable,"30-SEP-1999","31-AUG-2002","Neurological Sciences Training Initial Review Group (NST) ",,"1904967","ABRAMS, CHARLES K",Not Applicable,"15","NEUROSCIENCES","110521739","US","40.851026","-73.844361","9433501","YESHIVA UNIVERSITY","BRONX","NY","SCHOOLS OF MEDICINE","10461-1900","UNITED STATES", ,"30-SEP-1999","31-AUG-2000","854",Other Research-Related,1999,NINDS,,,101358,
No NIH Category available.,"AIDS dementia complex;brain;cytokine;disease /disorder model;HIV infections;human fetus tissue;human immunodeficiency virus 1;human tissue;macrophage;model design /development;murine AIDSs;nervous system transplantation;SCID mouse;tissue /cell culture;virus infection mechanism;","MURINE MODEL OF HIV INFECTION OF HUMAN BRAIN",n/a,"NINDS","2883672","23-JUL-1999","PA-92--95",5R29NS033429-05,5,R29,NS,033429,05,,Unavailable,"1-MAY-1995","29-FEB-2000","AIDS and Related Research Study Section 7 (ARRG) ",,"1882467","ACHIM, CRISTIAN L",Not Applicable,"14","PATHOLOGY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-MAR-1999","29-FEB-2000","854",Research Projects,1999,NINDS,,,136282,
No NIH Category available.,"animal genetic material tag;cell migration;cerebellar cortex;developmental genetics;developmental neurobiology;embryo /fetus tissue /cell culture;genetically modified animals;granule cell;laboratory mouse;mammalian embryology;neurogenesis;neurons;organ culture;","NEURONAL MIGRATION AND CEREBELLAR FOLIATION",n/a,"NINDS","2873211","2-FEB-1999","",5R01NS035900-03,5,R01,NS,035900,03,,"FINKELSTEIN, ROBERT","1-FEB-1997","31-JAN-2001","Neurology C Study Section (NEUC) ",,"1922023","ACKERMAN, SUSAN L",Not Applicable,"02","Unavailable","042140483","US","44.385065","-68.267533","7096501","JACKSON LABORATORY","BAR HARBOR","ME","Research Institutes","04609-1500","UNITED STATES", ,"1-FEB-1999","31-JAN-2000","854",Research Projects,1999,NINDS,,,173288,
No NIH Category available.,"action potentials;animal genetic material tag;Animalia;cell cell interaction;cell differentiation;gene induction /repression;genetic promoter element;mixed tissue /cell culture;molecular cloning;muscle contraction;myotonic dystrophy;myotubes;neurons;potassium channel;protein kinase;reporter genes;striated muscles;transcription factor;","SK CHANNELS IN HYPEREXCITABLE SKELETAL MUSCLE",n/a,"NINDS","2892326","3-MAR-1999","",5R01NS036800-02,5,R01,NS,036800,02,,Unavailable,"1-APR-1998","31-MAR-2002","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1860132","ADELMAN, JOHN P",Not Applicable,"01","NEUROSCIENCES","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCIENCE UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"1-APR-1999","31-MAR-2000","854",Research Projects,1999,NINDS,,,243722,
No NIH Category available.,"acute disease /disorder;autoradiography;brain injury;brain mapping;carbon dioxide;cerebral ischemia /hypoxia;chronic disease /disorder;cognition;diffusion;disease /disorder model;histology;immature animal;induced hypothermia;laboratory rat;magnetic resonance imaging;neuropsychological tests;neuropsychology;psychomotor function;reactive hyperemia;trauma;","SEVERE DIFFUSE TRAUMATIC BRAIN INJURY",n/a,"NINDS","2839247","27-NOV-1998","PA-95-053",5K08NS001809-03,5,K08,NS,001809,03,,Unavailable,"12-DEC-1996","30-NOV-2001","Special Emphasis Panel (NST (08))",,"1862731","ADELSON, P. DAVID ",Not Applicable,"14","NEUROSURGERY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-DEC-1998","30-NOV-1999","854",Other Research-Related,1999,NINDS,,,108232,
No NIH Category available.,"brain injury;child (0-11);clinical research;data collection methodology /evaluation;diagnosis design /evaluation;diagnostic catheterization;disease /disorder classification;fiber optics;human subject;human therapy evaluation;induced hypothermia;intracranial pressure;medical records;nervous system disorder diagnosis;neurologic manifestations;neurology;pediatrics;questionnaires;","HYPOTHERMIA FOR SEVERE TRAUMATIC BRAIN INJURY IN CHILDRE",n/a,"NINDS","2822124","13-JUL-1999","PAR-97-103",1R01NS038448-01,1,R01,NS,038448,01,,Unavailable,"15-JUL-1999","30-APR-2002","Neurological Sciences and Disorders A (NSD-A) ",,"1862731","ADELSON, P. DAVID ",Not Applicable,"14","NEUROSURGERY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"15-JUL-1999","30-APR-2000","853",Research Projects,1999,NINDS,,,668431,
No NIH Category available.,"bioengineering /biomedical engineering;biomaterial compatibility;biomaterial development /preparation;biomedical equipment development;biomedical equipment safety;brain electronic stimulator;cerebral cortex;clinical biomedical equipment;histopathology;medical implant science;medical rehabilitation related tag;microelectrodes;neurochemistry;neuromuscular stimulator;neurophysiology;silicon;","SAFE AN EFFECTIVE STIMULATION OF NEURAL TISSUE",n/a,"NINDS","6154524","","",N01NS082388-002,,N01,NS,,,,Unavailable,"1-MAR-1998","28-FEB-2001","",,"6294753","AGNEW, WILLIAM F",Not Applicable,"29","Unavailable","077978898","US","34.143833","-118.136949","6416301","HUNTINGTON MEDICAL RESEARCH INSTITUTES","PASADENA","CA","Research Institutes","91101-1830","UNITED STATES", ,"14-SEP-1999","28-FEB-2001","",R and D Contracts,1999,NINDS,,,755006,
