NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"acetylcholine;anticholinergic agent;atropine;behavior test;biological clocks;brain stem;carbachol;cholinergic agents;circadian rhythms;electrostimulus;ethology;laboratory rat;male;neurochemistry;neuropharmacology;neurophysiology;neuroregulation;predoctoral investigator;REM sleep;sleep;sleep deprivation;suprachiasmatic nucleus;","Cholinergic Regulation of Sleep and Circadian Rhythms",n/a,"NINDS","6835243","7-AUG-2004","",1F30NS047802-01A1,1,F30,NS,047802,01,A1,"MITLER, MERRILL","9-AUG-2004","8-AUG-2008","Special Emphasis Panel (ZNS1-SRB-M (06))",,"6917035","ABBOTT, SABRA M",Not Applicable,"15","BIOCHEMISTRY","041544081","US","40.094458","-88.238635","577704","UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN","CHAMPAIGN","IL","SCHOOLS OF ARTS AND SCIENCES","61820-7406","UNITED STATES", ,"9-AUG-2004","8-AUG-2005","853",Training; Individual,2004,NINDS,,,70333,
No NIH Category available.,"acetylcholine;Alzheimer's disease;biological signal transduction;blood brain barrier;cerebral ischemia /hypoxia;electrolyte balance;immunocytochemistry;laboratory rat;nerve injury;nicotinic receptors;phosphorylation;potassium ion;protein kinase C;smoking;stroke;stroke therapy;tobacco abuse;western blottings;","Tobacco Smoke Chemicals and Stroke Alter Brain K+ Efflux",n/a,"NINDS","6778975","29-JAN-2004","",1R01NS046526-01A1,1,R01,NS,046526,01,A1,"JACOBS, TOM P","1-JUL-2004","31-MAR-2009","Special Emphasis Panel (ZRG1-CDIN (01)Q)",,"2095306","ABBRUSCATO, THOMAS J",Not Applicable,"19","PHARMACOLOGY","609980727; 962545658","US","33.568999","-101.884244","8285902","TEXAS TECH UNIVERSITY HEALTH SCIS CENTER","LUBBOCK","TX","SCHOOLS OF PHARMACY","79430-6271","UNITED STATES", ,"1-JUL-2004","31-MAR-2005","853",Research Projects,2004,NINDS,,,327572,
No NIH Category available.,"apoptosis;autosomal recessive trait;biological signal transduction;cell growth regulation;cellular pathology;clinical research;enzyme activity;gene mutation;HeLa cells;immunocytochemistry;immunoprecipitation;laboratory mouse;ligase;molecular pathology;neural degeneration;neuroprotectants;Parkinson's disease;protein degradation;protein structure function;SDS polyacrylamide gel electrophoresis;ubiquitin;western blottings;yeast two hybrid system;","Molecular and Cellular Analyses of Parkin Function",n/a,"NINDS","6773154","2-JUL-2004","",5R01NS046659-02,5,R01,NS,046659,02,,"MURPHY, DIANE","1-JUL-2003","30-JUN-2008","Molecular, Cellular and Developmental Neurosciences 2 (MDCN-2) ",,"1925090","ABELIOVICH, ASA ",Not Applicable,"15","PATHOLOGY","621889815","US","40.841253","-73.940404","1833205","COLUMBIA UNIVERSITY HEALTH SCIENCES","NEW YORK","NY","SCHOOLS OF MEDICINE","10032-0049","UNITED STATES", ,"1-JUL-2004","30-JUN-2005","853",Research Projects,2004,NINDS,,,388313,
No NIH Category available.,"amyotrophic lateral sclerosis;anandamide;cannabinoid receptor;disease /disorder model;gene targeting;genetically modified animals;glutamate receptor;immunocytochemistry;kainate;laboratory mouse;motor neurons;neuropharmacology;neuroprotectants;neurotoxicology;pathologic process;protein localization;receptor expression;spinal cord;superoxide dismutase;tissue /cell culture;tocopherols;","Anandamide Receptors: Role in Motor Neuron Protection",n/a,"NINDS","6685937","10-NOV-2003","",5R21NS041639-02,5,R21,NS,041639,02,,"GWINN, KATRINA","1-DEC-2002","30-NOV-2006","Neurological Sciences and Disorders A (NSD-A) ",,"1877459","ABOOD, MARY E",Not Applicable,"08","Unavailable","071882724","US","37.778865","-122.395704","2819805","CALIFORNIA PACIFIC MED CTR RES INSTITUTE","SAN FRANCISCO","CA","Independent Hospitals","94107-5418","UNITED STATES", ,"1-DEC-2003","30-NOV-2006","853",Research Projects,2004,NINDS,,,184894,
No NIH Category available.,"apoptosis;biological signal transduction;cell cycle;cell growth regulation;clinical research;gene targeting;glioma;hepatocyte growth factor;human tissue;laboratory mouse;microarray technology;neoplasm /cancer genetics;oncogenes;phosphomonoesterases;protein protein interaction;protein tyrosine kinase;tumor suppressor proteins;","Receptor Tyrosine Kinase/PTEN Interactions in Gliomas",n/a,"NINDS","6772436","16-APR-2004","",5R01NS045209-02,5,R01,NS,045209,02,,"TAGLE, DANILO A","15-JUL-2003","30-APR-2007","Special Emphasis Panel (ZRG1-BDCN-4 (01)S)",,"7040201","ABOUNADER, ROGER ",Not Applicable,"07","Unavailable","155342439","US","39.298451","-76.594323","2370003","HUGO W. MOSER RES INST KENNEDY KRIEGER","BALTIMORE","MD","Research Institutes","21205-1832","UNITED STATES", ,"1-MAY-2004","30-APR-2005","853",Research Projects,2004,NINDS,,,229425,
No NIH Category available.,"cell population study;developmental genetics;embryonic stem cell;laboratory mouse;nerve stem cell;neurogenesis;neurogenetics;postdoctoral investigator;prosencephalon;representational difference analysis;tissue /cell culture;transfection;","Differential gene expression in the CNS stem cells",n/a,"NINDS","6702329","28-JAN-2004","",5F32NS043081-03,5,F32,NS,043081,03,,"MURPHY, DIANE","1-FEB-2002","1-JUN-2005","Molecular, Cellular and Developmental Neurosciences 6 (MDCN-6) ",,"6842199","ABRAMOVA, NATALIA E",Not Applicable,"21","PHARMACOLOGY","190592162","US","42.653127","-73.774154","8455007","ALBANY MEDICAL COLLEGE","ALBANY","NY","SCHOOLS OF MEDICINE","12208-3479","UNITED STATES", ,"1-FEB-2004","1-JUN-2005","853",Training; Individual,2004,NINDS,,,47296,
No NIH Category available.,"apoptosis;cell migration;cerebellum;developmental genetics;developmental neurobiology;embryo /fetus tissue /cell culture;gene mutation;growth factor receptors;laboratory mouse;mammalian embryology;nerve growth factors;neurogenesis;neuronal transport;protein structure function;pyramidal tracts;receptor expression;","NEURONAL MIGRATION AND CEREBELLAR FOLIATION",n/a,"NINDS","6703753","22-DEC-2003","",5R01NS035900-08,5,R01,NS,035900,08,,"LEBLANC, GABRIELLE G","1-FEB-1997","31-JAN-2005","Special Emphasis Panel (ZRG1-BDCN-5 (01)S)",,"1922023","ACKERMAN, SUSAN L",Not Applicable,"02","Unavailable","042140483","US","44.385065","-68.267533","7096501","JACKSON LABORATORY","BAR HARBOR","ME","Research Institutes","04609-1500","UNITED STATES", ,"1-FEB-2004","31-JAN-2005","853",Research Projects,2004,NINDS,,,330000,
No NIH Category available.,"ataxia;cerebellar Purkinje cell;gene expression;gene mutation;genetic markers;laboratory mouse;molecular cloning;nerve /myelin protein;neural degeneration;neurogenetics;northern blottings;nucleic acid sequence;polymerase chain reaction;","Genetic Control of Purkinje Cell Degeneration",n/a,"NINDS","6796745","13-AUG-2004","",5R01NS042613-04,5,R01,NS,042613,04,,"GWINN, KATRINA","30-SEP-2001","31-AUG-2006","Mammalian Genetics Study Section (MGN) ",,"1922023","ACKERMAN, SUSAN L",Not Applicable,"02","Unavailable","042140483","US","44.385065","-68.267533","7096501","JACKSON LABORATORY","BAR HARBOR","ME","Research Institutes","04609-1500","UNITED STATES", ,"1-SEP-2004","31-AUG-2005","853",Research Projects,2004,NINDS,,,287000,
No NIH Category available.,"aromatic L aminoacid decarboxylase;bioimaging /biomedical imaging;brain imaging /visualization /scanning;dopamine;dopamine transporter;genetically modified animals;immunocytochemistry;laboratory mouse;laboratory rat;longitudinal animal study;nerve stem cell;nervous system regeneration;neurons;Parkinson's disease;positron emission tomography;reporter genes;single photon emission computed tomography;stem cell transplantation;technology /technique development;","Imaging stem cell implants in neurodegenerative disease",n/a,"NINDS","6764792","27-FEB-2004","",1R01NS048315-01,1,R01,NS,048315,01,,"MURPHY, DIANE","1-APR-2004","31-MAR-2008","Diagnostic Radiology Study Section (RNM) ",,"3144966","ACTON, PAUL D",Not Applicable,"02","RADIATION-DIAGNOSTIC/ONCOLOGY","042250712","US","39.952982","-75.192768","6463801","UNIVERSITY OF PENNSYLVANIA","PHILADELPHIA","PA","SCHOOLS OF MEDICINE","19104-6205","UNITED STATES", ,"1-APR-2004","31-MAR-2005","853",Research Projects,2004,NINDS,,,299988,
No NIH Category available.,"annexins;behavior test;calcium flux;dendrites;electrophysiology;genetically modified animals;hippocampus;immunoprecipitation;laboratory mouse;learning;mass spectrometry;memory;molecular psychobiology;neural plasticity;neural transmission;neurons;neuroregulation;NMDA receptors;potassium channel;protein localization;protein protein interaction;protein structure function;serine threonine protein kinase;tissue /cell culture;voltage /patch clamp;","Molecular physiology of SK2 channels in CA1 neurons",n/a,"NINDS","6821728","6-AUG-2004","",2R01NS038880-05,2,R01,NS,038880,05,,"STEWART, RANDALL","1-JUL-2000","31-JUL-2008","Special Emphasis Panel (ZRG1-MDCN-A (05)M)",,"1860132","ADELMAN, JOHN P",Not Applicable,"01","NEUROSCIENCES","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCIENCE UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"15-AUG-2004","31-JUL-2005","853",Research Projects,2004,NINDS,,,378647,
