NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"bioimaging /biomedical imaging;biomedical equipment development;brain imaging /visualization /scanning;computer program /software;computer simulation;computer system design /evaluation;gamma radiation;image processing;phantom model;photomultiplier;scintillation cameras;","IMAGING OF THE BRAIN USING SMALL GAMMA CAMERAS",n/a,"NINDS","6393837","30-MAR-2001","",5R29NS035765-06,5,R29,NS,035765,06,,Unavailable,"1-MAY-1996","31-MAR-2002","Special Emphasis Panel (ZRG7-DMG (01)S)",,"1897865","AARSVOLD, JOHN N",Not Applicable,"05","RADIATION-DIAGNOSTIC/ONCOLOGY","066469933","US","33.762977","-84.42296","2384501","EMORY UNIVERSITY","ATLANTA","GA","SCHOOLS OF MEDICINE","30322-4250","UNITED STATES", ,"1-APR-2001","31-MAR-2002","853",Research Projects,2001,NINDS,,,87001,
No NIH Category available.,"behavior test;brain derived neurotrophic factor;cell death;cysteine endopeptidases;gene targeting;genetic strain;genetically modified animals;hippocampus;hypoxia neonatorum;laboratory mouse;memory;neuroanatomy;neuroprotectants;postdoctoral investigator;sensorimotor system;","Cell Death and Behavior After Neonatal Hypoxia-Ischemia",n/a,"NINDS","6406236","27-JUL-2001","",1F32NS042500-01,1,F32,NS,042500,01,,"SPINELLA, GIOVANNA M","1-AUG-2001","","Special Emphasis Panel (ZRG1-MDCN-5 (20)L)",,"6773161","ABEL, REGINA A",Not Applicable,"03","OTHER HEALTH PROFESSIONS","068552207","US","38.647241","-90.300814","9083901","WASHINGTON UNIVERSITY","SAINT LOUIS","MO","SCHOOLS OF MEDICINE","63130-4862","UNITED STATES", ,"1-AUG-2001","31-JUL-2002","853",Training; Individual,2001,NINDS,,,39196,
No NIH Category available.,"6 hydroxydopamine;antiparkinson drugs;brain disorder chemotherapy;corpus striatum;dihydroxyphenylalanine;dopamine;dopamine antagonists;dopamine receptor;drug adverse effect;drug tolerance;environmental stressor;experimental brain lesion;high performance liquid chromatography;laboratory rat;longitudinal animal study;microdialysis;nervous system disorder diagnosis;neurochemistry;neurons;neuropharmacology;neurotransmitter biosynthesis;nonhuman therapy evaluation;Parkinson's disease;pharmacokinetics;substantia nigra;video recording system;","NEUROCHEMISTRY OF THERAPEUTICS IN PARKINSON'S DISEASE",n/a,"NINDS","6448230","","",5P01NS019608-18,5,P01,NS,019608,18,,Unavailable,"1-MAY-2001","30-APR-2003","",0006,"1907641","ABERCROMBIE, ELIZABETH D.",Not Applicable,"14","Unavailable","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","Domestic Higher Education","15213-2303","UNITED STATES", ,"1-OCT-1998","30-SEP-1999","",Research Projects,2001,,,,,207281
No NIH Category available.,"biophysics;cell cell interaction;cell line;confocal scanning microscopy;electrophysiology;gap junctions;gene mutation;green fluorescent proteins;hereditary motor and sensory neuropathy;ion transport;membrane channels;membrane permeability;nonelectrolyte transport;protein structure function;Schwann cells;voltage /patch clamp;voltage gated channel;Xenopus;Xenopus oocyte;","CELLULAR AND BIOPHYSICAL MECHANISMS OF CMTX",n/a,"NINDS","6393184","17-SEP-2001","PA-95-053",5K08NS002149-03,5,K08,NS,002149,03,,Unavailable,"30-SEP-1999","31-AUG-2002","NST-2 Subcommittee (NST) ",,"1904967","ABRAMS, CHARLES K",Not Applicable,"15","NEUROSCIENCES","110521739","US","40.851026","-73.844361","9433501","YESHIVA UNIVERSITY","BRONX","NY","SCHOOLS OF MEDICINE","10461-1900","UNITED STATES", ,"1-SEP-2001","31-AUG-2002","853",Other Research-Related,2001,NINDS,,,131490,
No NIH Category available.,"apoptosis;cell migration;cerebellum;developmental genetics;developmental neurobiology;embryo /fetus tissue /cell culture;gene mutation;growth factor receptors;laboratory mouse;mammalian embryology;nerve growth factors;neurogenesis;neuronal transport;protein structure function;pyramidal tracts;receptor expression;","NEURONAL MIGRATION AND CEREBELLAR FOLIATION",n/a,"NINDS","6287453","22-JAN-2001","",2R01NS035900-05,2,R01,NS,035900,05,,"FINKELSTEIN, ROBERT","1-FEB-1997","31-JAN-2005","Special Emphasis Panel (ZRG1-BDCN-5 (01)S)",,"1922023","ACKERMAN, SUSAN L",Not Applicable,"02","Unavailable","042140483","US","44.385065","-68.267533","7096501","JACKSON LABORATORY","BAR HARBOR","ME","Research Institutes","04609-1500","UNITED STATES", ,"1-FEB-2001","31-JAN-2002","854",Research Projects,2001,NINDS,,,330000,
No NIH Category available.,"ataxia;cerebellar Purkinje cell;gene expression;gene mutation;genetic markers;laboratory mouse;molecular cloning;nerve /myelin protein;neural degeneration;neurogenetics;northern blottings;nucleic acid sequence;polymerase chain reaction;","Genetic Control of Purkinje Cell Degeneration",n/a,"NINDS","6417266","30-SEP-2001","",1R01NS042613-01,1,R01,NS,042613,01,,"GWINN, KATRINA","30-SEP-2001","31-AUG-2006","Mammalian Genetics Study Section (MGN) ",,"1922023","ACKERMAN, SUSAN L",Not Applicable,"02","Unavailable","042140483","US","44.385065","-68.267533","7096501","JACKSON LABORATORY","BAR HARBOR","ME","Research Institutes","04609-1500","UNITED STATES", ,"30-SEP-2001","31-AUG-2002","853",Research Projects,2001,NINDS,,,287000,
No NIH Category available.,"action potentials;animal genetic material tag;Animalia;cell cell interaction;cell differentiation;gene induction /repression;genetic promoter element;mixed tissue /cell culture;molecular cloning;muscle contraction;myotonic dystrophy;myotubes;neurons;potassium channel;protein kinase;reporter genes;striated muscles;transcription factor;","SK CHANNELS IN HYPEREXCITABLE SKELETAL MUSCLE",n/a,"NINDS","6393582","6-APR-2001","",5R01NS036800-04,5,R01,NS,036800,04,,Unavailable,"1-APR-1998","31-MAR-2002","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1860132","ADELMAN, JOHN P",Not Applicable,"03","NEUROSCIENCES","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCI UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"1-APR-2001","31-MAR-2002","854",Research Projects,2001,NINDS,,,258566,
No NIH Category available.,"action potentials;calcium channel;calcium flux;electrophysiology;gene targeting;genetic library;genetically modified animals;hippocampus;laboratory mouse;molecular cloning;neuropharmacology;potassium channel;pyramidal cells;second messengers;voltage /patch clamp;voltage gated channel;yeast two hybrid system;","MOLECULAR PHYSIOLOGY OF SK CHANNELS IN CA1 NEURONS",n/a,"NINDS","6394164","28-JUN-2001","",5R01NS038880-02,5,R01,NS,038880,02,,"NICHOLS, PAUL L","1-JUL-2000","30-JUN-2004","Special Emphasis Panel (ZRG1-MDCN-4 (01)S)",,"1860132","ADELMAN, JOHN P",Not Applicable,"01","NEUROSCIENCES","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCIENCE UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"1-JUL-2001","30-JUN-2002","853",Research Projects,2001,NINDS,,,302000,
No NIH Category available.,"acute disease /disorder;autoradiography;brain circulation;brain injury;brain mapping;carbon dioxide;cerebral ischemia /hypoxia;chronic disease /disorder;cognition;diffusion;disease /disorder model;histology;immature animal;induced hypothermia;laboratory rat;magnetic resonance imaging;neuropsychological tests;neuropsychology;psychomotor function;reactive hyperemia;trauma;","SEVERE DIFFUSE TRAUMATIC BRAIN INJURY",n/a,"NINDS","6330370","15-DEC-2000","PA-95-053",5K08NS001809-05,5,K08,NS,001809,05,,Unavailable,"12-DEC-1996","31-MAR-2002","Special Emphasis Panel (NST (08))",,"1862731","ADELSON, P. DAVID ",Not Applicable,"14","NEUROSURGERY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-DEC-2000","31-MAR-2002","854",Other Research-Related,2001,NINDS,,,110457,
No NIH Category available.,"brain injury;child (0-11);clinical research;data collection methodology /evaluation;diagnosis design /evaluation;diagnostic catheterization;disease /disorder classification;fiber optics;human subject;human therapy evaluation;induced hypothermia;intracranial pressure;medical records;nervous system disorder diagnosis;neurologic manifestations;neurology;pediatrics;questionnaires;","HYPOTHERMIA FOR SEVERE TBI IN CHILDREN",n/a,"NINDS","6495927","20-SEP-2001","PAR-97-103",3R01NS038448-03S1,3,R01,NS,038448,03,S1,Unavailable,"15-JUL-1999","30-APR-2004","Neurological Sciences and Disorders A (NSD-A) ",,"1862731","ADELSON, P. DAVID ",Not Applicable,"14","NEUROSURGERY","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-MAY-2001","30-APR-2004","853",Research Projects,2001,NINDS,,,23146,
